"","ALTERNATIVE","TIME"
"2300","cloud","68.079632"
"2301","cloud","71.236786"
"2302","cloud","75.051053"
"2303","cloud","75.366424"
"2304","cloud","75.117743"
"2305","cloud","82.041075"
"2306","cloud","152.418815"
"2307","cloud","72.381264"
"2308","cloud","73.274826"
"2309","cloud","71.132112"
"2310","cloud","78.611837"
"2311","cloud","75.919805"
"2312","cloud","82.608005"
"2313","cloud","73.909456"
"2314","cloud","71.654148"
"2315","cloud","68.408275"
"2316","cloud","73.579818"
"2317","cloud","73.060837"
"2318","cloud","74.51273"
"2319","cloud","79.55394"
"2320","cloud","74.718022"
"2321","cloud","69.802479"
"2322","cloud","73.98163"
"2323","cloud","107.636336"
"2324","cloud","83.819656"
"2325","cloud","71.69098"
"2326","cloud","75.599272"
"2327","cloud","72.553253"
"2328","cloud","70.268002"
"2329","cloud","72.700314"
"2330","cloud","72.913597"
"2331","cloud","79.523204"
"2332","cloud","71.427263"
"2333","cloud","86.501207"
"2334","cloud","86.535993"
"2335","cloud","71.989137"
"2336","cloud","72.089587"
"2337","cloud","68.570877"
"2338","cloud","186.995492"
"2339","cloud","86.429331"
"2340","cloud","83.310588"
"2341","cloud","81.246584"
"2342","cloud","76.562538"
"2343","cloud","74.913777"
"2344","cloud","79.191132"
"2345","cloud","73.008725"
"2346","cloud","84.573446"
"2347","cloud","74.747278"
"2348","cloud","73.422677"
"2349","cloud","77.598814"
"2350","cloud","83.036531"
"2351","cloud","89.643504"
"2352","cloud","81.655359"
"2353","cloud","143.712478"
"2354","cloud","90.272411"
"2355","cloud","76.636183"
"2356","cloud","78.564845"
"2357","cloud","81.955319"
"2358","cloud","81.908375"
"2359","cloud","77.119845"
"2360","cloud","89.942975"
"2361","cloud","74.141623"
"2362","cloud","78.491668"
"2363","cloud","74.828443"
"2364","cloud","77.003796"
"2365","cloud","76.775308"
"2366","cloud","90.373913"
"2367","cloud","78.745133"
"2368","cloud","83.056912"
"2369","cloud","73.208491"
"2370","cloud","145.439061"
"2371","cloud","77.486452"
"2372","cloud","191.246466"
"2373","cloud","79.463355"
"2374","cloud","170.501299"
"2375","cloud","112.122948"
"2376","cloud","74.931335"
"2377","cloud","86.606744"
"2378","cloud","81.519084"
"2379","cloud","168.602662"
"2380","cloud","88.469001"
"2381","cloud","84.294344"
"2382","cloud","76.08493"
"2383","cloud","82.849895"
"2384","cloud","77.492457"
"2385","cloud","77.979902"
"2386","cloud","77.913142"
"2387","cloud","80.56114"
"2388","cloud","80.999842"
"2389","cloud","79.645514"
"2390","cloud","74.846589"
"2391","cloud","76.174542"
"2392","cloud","73.672646"
"2393","cloud","81.487632"
"2394","cloud","86.785487"
"2395","cloud","78.858178"
"2396","cloud","81.770745"
"2397","cloud","72.93431"
"2398","cloud","74.222622"
"2399","cloud","176.915542"
"2400","cloud","72.553319"
"2401","cloud","249.660207"
"2402","cloud","68.256699"
"2403","cloud","70.433135"
"2404","cloud","67.107621"
"2405","cloud","66.004186"
"2406","cloud","67.412292"
"2407","cloud","66.458907"
"2408","cloud","74.323673"
"2409","cloud","69.457358"
"2410","cloud","71.506574"
"2411","cloud","71.267217"
"2412","cloud","67.576558"
"2413","cloud","71.894606"
"2414","cloud","77.538133"
"2415","cloud","70.169503"
"2416","cloud","70.55152"
"2417","cloud","69.78453"
"2418","cloud","74.027183"
"2419","cloud","69.390404"
"2420","cloud","70.799428"
"2421","cloud","70.338758"
"2422","cloud","70.147212"
"2423","cloud","71.952585"
"2424","cloud","97.4394"
"2425","cloud","72.846804"
"2426","cloud","71.910959"
"2427","cloud","72.729727"
"2428","cloud","71.525792"
"2429","cloud","87.108171"
"2430","cloud","66.417974"
"2431","cloud","74.364443"
"2432","cloud","70.378407"
"2433","cloud","71.007841"
"2434","cloud","73.037889"
"2435","cloud","71.314397"
"2436","cloud","74.362184"
"2437","cloud","69.500071"
"2438","cloud","69.510479"
"2439","cloud","71.239335"
"2440","cloud","72.141358"
"2441","cloud","74.930542"
"2442","cloud","108.123871"
"2443","cloud","72.029104"
"2444","cloud","67.246303"
"2445","cloud","71.194511"
"2446","cloud","74.113517"
"2447","cloud","86.473855"
"2448","cloud","70.42701"
"2449","cloud","75.093095"
"2450","cloud","70.7447"
"2451","cloud","73.478932"
"2452","cloud","67.625971"
"2453","cloud","72.818759"
"2454","cloud","70.574504"
"2455","cloud","72.197723"
"2456","cloud","84.118437"
"2457","cloud","72.312084"
"2458","cloud","80.439854"
"2459","cloud","72.976104"
"2460","cloud","65.134261"
"2461","cloud","68.68636"
"2462","cloud","71.325254"
"2463","cloud","75.576058"
"2464","cloud","70.483374"
"2465","cloud","69.431701"
"2466","cloud","72.93181"
"2467","cloud","71.495213"
"2468","cloud","73.481787"
"2469","cloud","70.897424"
"2470","cloud","74.06108"
"2471","cloud","86.644357"
"2472","cloud","436.373567"
"2473","cloud","71.702607"
"2474","cloud","73.647673"
"2475","cloud","74.076141"
"2476","cloud","73.58444"
"2477","cloud","71.383754"
"2478","cloud","69.123011"
"2479","cloud","71.282458"
"2480","cloud","70.792999"
"2481","cloud","236.619961"
"2482","cloud","68.432951"
"2483","cloud","74.743234"
"2484","cloud","152.223887"
"2485","cloud","67.582282"
"2486","cloud","74.076428"
"2487","cloud","80.437309"
"2488","cloud","71.131903"
"2489","cloud","74.607833"
"2490","cloud","72.359728"
"2491","cloud","69.708575"
"2492","cloud","100.857479"
"2493","cloud","72.291245"
"2494","cloud","71.681337"
"2495","cloud","71.286526"
"2496","cloud","76.602749"
"2497","cloud","75.217134"
"2498","cloud","71.071881"
"2499","cloud","75.525035"
"2500","cloud","74.936155"
"2501","cloud","68.466233"
"2502","cloud","70.662685"
"2503","cloud","68.749871"
"2504","cloud","66.269796"
"2505","cloud","69.105467"
"2506","cloud","67.726092"
"2507","cloud","68.074982"
"2508","cloud","70.659191"
"2509","cloud","68.52113"
"2510","cloud","70.622077"
"2511","cloud","67.720894"
"2512","cloud","71.223073"
"2513","cloud","110.694081"
"2514","cloud","75.712531"
"2515","cloud","69.897919"
"2516","cloud","72.478975"
"2517","cloud","72.766331"
"2518","cloud","69.339249"
"2519","cloud","68.019295"
"2520","cloud","72.769732"
"2521","cloud","75.58324"
"2522","cloud","70.345349"
"2523","cloud","69.116283"
"2524","cloud","90.182895"
"2525","cloud","82.468164"
"2526","cloud","72.177581"
"2527","cloud","74.892434"
"2528","cloud","73.180662"
"2529","cloud","75.085221"
"2530","cloud","73.261628"
"2531","cloud","73.247123"
"2532","cloud","69.153087"
"2533","cloud","70.777692"
"2534","cloud","76.226231"
"2535","cloud","73.411139"
"2536","cloud","67.901274"
"2537","cloud","89.771975"
"2538","cloud","70.792042"
"2539","cloud","77.056802"
"2540","cloud","75.034391"
"2541","cloud","71.175169"
"2542","cloud","74.011385"
"2543","cloud","71.716459"
"2544","cloud","76.513686"
"2545","cloud","76.097784"
"2546","cloud","73.201386"
"2547","cloud","73.947183"
"2548","cloud","71.096554"
"2549","cloud","69.542492"
"2550","cloud","70.946641"
"2551","cloud","71.794884"
"2552","cloud","73.585902"
"2553","cloud","70.88623"
"2554","cloud","75.102272"
"2555","cloud","68.623887"
"2556","cloud","67.997853"
"2557","cloud","73.518874"
"2558","cloud","107.325319"
"2559","cloud","119.136986"
"2560","cloud","69.474797"
"2561","cloud","72.779666"
"2562","cloud","71.182861"
"2563","cloud","76.397983"
"2564","cloud","72.374302"
"2565","cloud","101.310221"
"2566","cloud","71.451665"
"2567","cloud","71.391385"
"2568","cloud","70.250204"
"2569","cloud","69.154109"
"2570","cloud","71.557724"
"2571","cloud","78.051407"
"2572","cloud","76.797263"
"2573","cloud","69.824446"
"2574","cloud","81.055496"
"2575","cloud","81.021417"
"2576","cloud","75.300924"
"2577","cloud","69.019736"
"2578","cloud","76.978975"
"2579","cloud","73.920455"
"2580","cloud","77.063973"
"2581","cloud","69.246472"
"2582","cloud","71.268483"
"2583","cloud","73.164307"
"2584","cloud","102.258211"
"2585","cloud","71.327042"
"2586","cloud","77.542969"
"2587","cloud","72.432147"
"2588","cloud","73.002267"
"2589","cloud","93.194598"
"2590","cloud","71.299134"
"2591","cloud","139.849112"
"2592","cloud","72.109428"
"2593","cloud","69.302852"
"2594","cloud","156.520267"
"2595","cloud","75.948612"
"2596","cloud","75.757441"
"2597","cloud","69.670641"
"2598","cloud","68.858158"
"2599","cloud","69.503793"
"2600","cloud","76.663868"
"2601","cloud","66.676875"
"2602","cloud","67.239869"
"2603","cloud","72.588073"
"2604","cloud","67.461836"
"2605","cloud","66.348417"
"2606","cloud","71.459902"
"2607","cloud","68.217879"
"2608","cloud","70.908169"
"2609","cloud","66.787009"
"2610","cloud","71.753552"
"2611","cloud","76.811949"
"2612","cloud","73.249369"
"2613","cloud","69.820726"
"2614","cloud","70.003792"
"2615","cloud","69.809644"
"2616","cloud","79.570683"
"2617","cloud","75.671232"
"2618","cloud","80.346875"
"2619","cloud","71.898119"
"2620","cloud","72.220196"
"2621","cloud","75.98918"
"2622","cloud","81.43936"
"2623","cloud","69.152482"
"2624","cloud","182.340447"
"2625","cloud","152.59184"
"2626","cloud","71.687611"
"2627","cloud","72.96533"
"2628","cloud","73.506552"
"2629","cloud","70.99871"
"2630","cloud","68.40968"
"2631","cloud","73.945819"
"2632","cloud","74.209755"
"2633","cloud","71.111018"
"2634","cloud","69.227175"
"2635","cloud","76.113969"
"2636","cloud","69.727718"
"2637","cloud","70.676265"
"2638","cloud","70.738317"
"2639","cloud","76.028255"
"2640","cloud","73.781301"
"2641","cloud","72.988453"
"2642","cloud","72.208743"
"2643","cloud","74.807258"
"2644","cloud","87.252376"
"2645","cloud","128.205042"
"2646","cloud","70.004526"
"2647","cloud","73.745538"
"2648","cloud","76.071835"
"2649","cloud","72.015645"
"2650","cloud","73.078205"
"2651","cloud","72.645841"
"2652","cloud","71.789975"
"2653","cloud","74.757365"
"2654","cloud","79.80413"
"2655","cloud","70.720388"
"2656","cloud","71.189478"
"2657","cloud","70.094008"
"2658","cloud","72.7891"
"2659","cloud","72.031085"
"2660","cloud","71.500581"
"2661","cloud","72.069146"
"2662","cloud","75.116676"
"2663","cloud","75.000898"
"2664","cloud","78.74954"
"2665","cloud","69.792407"
"2666","cloud","71.453897"
"2667","cloud","71.107139"
"2668","cloud","69.727738"
"2669","cloud","72.787757"
"2670","cloud","70.243162"
"2671","cloud","163.431465"
"2672","cloud","71.984182"
"2673","cloud","71.055404"
"2674","cloud","76.236773"
"2675","cloud","105.55833"
"2676","cloud","71.82542"
"2677","cloud","72.328035"
"2678","cloud","74.886803"
"2679","cloud","71.605787"
"2680","cloud","74.289384"
"2681","cloud","75.36596"
"2682","cloud","71.628964"
"2683","cloud","72.568602"
"2684","cloud","75.133462"
"2685","cloud","68.346992"
"2686","cloud","67.336426"
"2687","cloud","71.813277"
"2688","cloud","78.157037"
"2689","cloud","69.29794"
"2690","cloud","75.701627"
"2691","cloud","74.199956"
"2692","cloud","146.835891"
"2693","cloud","76.211894"
"2694","cloud","74.159389"
"2695","cloud","70.231413"
"2696","cloud","70.345484"
"2697","cloud","77.311598"
"2698","cloud","69.882716"
"2699","cloud","68.218674"
"2700","cloud","74.702299"
"2701","cloud","70.833697"
"2702","cloud","80.963407"
"2703","cloud","69.642408"
"2704","cloud","71.333992"
"2705","cloud","116.557427"
"2706","cloud","69.665964"
"2707","cloud","75.308822"
"2708","cloud","72.833495"
"2709","cloud","91.582562"
"2710","cloud","73.761509"
"2711","cloud","74.65711"
"2712","cloud","71.399984"
"2713","cloud","72.89989"
"2714","cloud","70.31128"
"2715","cloud","80.370328"
"2716","cloud","71.29139"
"2717","cloud","74.597694"
"2718","cloud","179.057452"
"2719","cloud","74.0892"
"2720","cloud","112.845587"
"2721","cloud","72.825711"
"2722","cloud","75.043664"
"2723","cloud","73.555273"
"2724","cloud","71.977414"
"2725","cloud","72.002105"
"2726","cloud","75.774678"
"2727","cloud","73.613445"
"2728","cloud","73.231545"
"2729","cloud","78.578736"
"2730","cloud","72.108871"
"2731","cloud","79.011336"
"2732","cloud","72.435483"
"2733","cloud","73.516414"
"2734","cloud","76.544317"
"2735","cloud","71.910536"
"2736","cloud","68.897484"
"2737","cloud","76.573657"
"2738","cloud","81.032254"
"2739","cloud","73.543626"
"2740","cloud","75.132906"
"2741","cloud","76.325986"
"2742","cloud","73.087729"
"2743","cloud","72.503697"
"2744","cloud","71.132478"
"2745","cloud","73.676833"
"2746","cloud","71.696182"
"2747","cloud","77.82057"
"2748","cloud","73.999397"
"2749","cloud","97.015369"
"2750","cloud","74.53927"
"2751","cloud","73.480984"
"2752","cloud","74.405628"
"2753","cloud","80.022297"
"2754","cloud","72.000892"
"2755","cloud","75.223992"
"2756","cloud","127.722516"
"2757","cloud","70.498173"
"2758","cloud","71.526407"
"2759","cloud","70.423637"
"2760","cloud","167.108815"
"2761","cloud","71.471704"
"2762","cloud","77.938945"
"2763","cloud","74.232833"
"2764","cloud","70.93011"
"2765","cloud","74.503053"
"2766","cloud","72.636197"
"2767","cloud","98.568749"
"2768","cloud","73.933119"
"2769","cloud","70.417214"
"2770","cloud","84.600923"
"2771","cloud","75.88922"
"2772","cloud","128.532364"
"2773","cloud","73.891389"
"2774","cloud","75.614429"
"2775","cloud","73.487289"
"2776","cloud","74.705907"
"2777","cloud","72.595742"
"2778","cloud","70.508298"
"2779","cloud","78.873285"
"2780","cloud","72.620153"
"2781","cloud","77.374757"
"2782","cloud","77.388553"
"2783","cloud","73.952199"
"2784","cloud","75.744416"
"2785","cloud","153.388487"
"2786","cloud","72.710728"
"2787","cloud","76.203405"
"2788","cloud","75.655871"
"2789","cloud","68.551654"
"2790","cloud","72.7496"
"2791","cloud","73.249497"
"2792","cloud","75.718022"
"2793","cloud","92.806025"
"2794","cloud","76.638673"
"2795","cloud","74.91012"
"2796","cloud","71.699334"
"2797","cloud","76.224472"
"2798","cloud","72.860395"
"2799","cloud","73.977994"
"2800","cloud","177.848065"
"2801","cloud","71.724211"
"2802","cloud","71.746074"
"2803","cloud","73.640712"
"2804","cloud","69.750575"
"2805","cloud","72.202646"
"2806","cloud","71.954815"
"2807","cloud","74.154643"
"2808","cloud","71.256259"
"2809","cloud","73.880807"
"2810","cloud","72.053675"
"2811","cloud","129.937526"
"2812","cloud","72.180507"
"2813","cloud","121.227206"
"2814","cloud","76.132101"
"2815","cloud","118.568887"
"2816","cloud","73.899438"
"2817","cloud","136.726509"
"2818","cloud","78.468631"
"2819","cloud","153.409464"
"2820","cloud","69.802935"
"2821","cloud","148.398362"
"2822","cloud","79.073662"
"2823","cloud","77.325788"
"2824","cloud","67.039346"
"2825","cloud","74.601265"
"2826","cloud","75.111098"
"2827","cloud","85.600419"
"2828","cloud","76.806619"
"2829","cloud","77.946669"
"2830","cloud","79.077127"
"2831","cloud","76.950093"
"2832","cloud","73.675783"
"2833","cloud","76.304013"
"2834","cloud","74.076336"
"2835","cloud","74.769753"
"2836","cloud","68.37991"
"2837","cloud","74.713263"
"2838","cloud","114.468322"
"2839","cloud","78.150482"
"2840","cloud","71.955452"
"2841","cloud","78.085771"
"2842","cloud","120.958316"
"2843","cloud","147.015689"
"2844","cloud","70.070529"
"2845","cloud","78.155565"
"2846","cloud","76.319185"
"2847","cloud","163.352443"
"2848","cloud","69.747041"
"2849","cloud","76.301329"
"2850","cloud","142.11708"
"2851","cloud","70.672542"
"2852","cloud","71.939757"
"2853","cloud","71.70077"
"2854","cloud","74.36204"
"2855","cloud","72.831236"
"2856","cloud","69.567869"
"2857","cloud","75.693051"
"2858","cloud","76.032797"
"2859","cloud","74.638461"
"2860","cloud","75.167138"
"2861","cloud","110.299627"
"2862","cloud","72.434406"
"2863","cloud","76.706507"
"2864","cloud","155.204924"
"2865","cloud","127.625532"
"2866","cloud","73.893554"
"2867","cloud","71.283898"
"2868","cloud","99.105319"
"2869","cloud","179.2123"
"2870","cloud","70.794792"
"2871","cloud","71.794288"
"2872","cloud","76.247081"
"2873","cloud","67.830402"
"2874","cloud","132.548062"
"2875","cloud","73.713745"
"2876","cloud","71.793723"
"2877","cloud","175.54846"
"2878","cloud","116.708109"
"2879","cloud","78.165847"
"2880","cloud","77.687491"
"2881","cloud","72.205564"
"2882","cloud","74.429527"
"2883","cloud","75.902549"
"2884","cloud","74.82292"
"2885","cloud","70.545468"
"2886","cloud","93.701566"
"2887","cloud","78.073498"
"2888","cloud","71.554344"
"2889","cloud","69.565271"
"2890","cloud","341.848907"
"2891","cloud","81.666142"
"2892","cloud","81.668521"
"2893","cloud","79.475044"
"2894","cloud","71.28533"
"2895","cloud","70.377167"
"2896","cloud","73.443216"
"2897","cloud","75.308125"
"2898","cloud","74.660152"
"2899","cloud","72.338919"
"2900","cloud","74.982305"
"2901","cloud","107.258165"
"2902","cloud","71.844262"
"2903","cloud","126.519061"
"2904","cloud","73.123236"
"2905","cloud","72.182915"
"2906","cloud","69.922628"
"2907","cloud","70.110205"
"2908","cloud","150.545464"
"2909","cloud","161.581973"
"2910","cloud","73.317545"
"2911","cloud","72.181389"
"2912","cloud","163.367934"
"2913","cloud","72.746799"
"2914","cloud","70.966834"
"2915","cloud","74.414208"
"2916","cloud","125.513416"
"2917","cloud","74.557276"
"2918","cloud","75.574623"
"2919","cloud","73.702969"
"2920","cloud","73.630465"
"2921","cloud","71.424497"
"2922","cloud","74.332001"
"2923","cloud","79.687438"
"2924","cloud","77.23899"
"2925","cloud","75.275038"
"2926","cloud","76.072241"
"2927","cloud","187.388669"
"2928","cloud","75.431884"
"2929","cloud","75.799916"
"2930","cloud","73.641504"
"2931","cloud","71.843119"
"2932","cloud","96.674335"
"2933","cloud","78.151019"
"2934","cloud","76.066745"
"2935","cloud","78.331252"
"2936","cloud","79.93368"
"2937","cloud","73.354346"
"2938","cloud","71.578383"
"2939","cloud","72.20707"
"2940","cloud","73.091213"
"2941","cloud","69.845103"
"2942","cloud","72.486702"
"2943","cloud","83.567542"
"2944","cloud","72.313035"
"2945","cloud","74.929134"
"2946","cloud","72.280672"
"2947","cloud","72.098237"
"2948","cloud","79.440002"
"2949","cloud","74.204408"
"2950","cloud","76.433463"
"2951","cloud","157.408679"
"2952","cloud","70.923591"
"2953","cloud","81.22926"
"2954","cloud","73.059389"
"2955","cloud","185.702803"
"2956","cloud","74.655467"
"2957","cloud","73.271378"
"2958","cloud","71.069072"
"2959","cloud","77.62019"
"2960","cloud","71.255319"
"2961","cloud","72.801928"
"2962","cloud","73.080957"
"2963","cloud","74.400907"
"2964","cloud","77.432134"
"2965","cloud","76.303272"
"2966","cloud","74.599306"
"2967","cloud","73.331341"
"2968","cloud","75.234533"
"2969","cloud","71.853608"
"2970","cloud","146.610896"
"2971","cloud","138.883403"
"2972","cloud","77.336341"
"2973","cloud","73.615954"
"2974","cloud","72.248204"
"2975","cloud","71.89193"
"2976","cloud","76.38614"
"2977","cloud","70.027542"
"2978","cloud","77.725168"
"2979","cloud","83.267542"
"2980","cloud","71.802217"
"2981","cloud","72.881789"
"2982","cloud","111.614949"
"2983","cloud","71.600334"
"2984","cloud","152.294496"
"2985","cloud","77.291195"
"2986","cloud","73.543663"
"2987","cloud","76.757526"
"2988","cloud","154.199137"
"2989","cloud","75.059323"
"2990","cloud","71.537006"
"2991","cloud","72.976559"
"2992","cloud","74.298348"
"2993","cloud","84.559374"
"2994","cloud","73.902914"
"2995","cloud","77.876225"
"2996","cloud","75.270694"
"2997","cloud","74.348856"
"2998","cloud","76.227075"
"2999","cloud","72.156736"
"3000","cloud","75.015989"
"3001","cloud","73.686194"
"3002","cloud","71.674365"
"3003","cloud","72.945016"
"3004","cloud","77.66785"
"3005","cloud","80.828357"
"3006","cloud","76.806393"
"3007","cloud","75.061222"
"3008","cloud","69.573307"
"3009","cloud","71.019314"
"3010","cloud","73.523091"
"3011","cloud","77.671746"
"3012","cloud","67.906829"
"3013","cloud","74.132865"
"3014","cloud","70.57777"
"3015","cloud","74.973616"
"3016","cloud","70.341624"
"3017","cloud","71.445425"
"3018","cloud","79.818922"
"3019","cloud","77.604229"
"3020","cloud","76.734991"
"3021","cloud","71.647883"
"3022","cloud","77.660856"
"3023","cloud","182.96383"
"3024","cloud","158.30916"
"3025","cloud","106.322561"
"3026","cloud","73.693006"
"3027","cloud","100.679214"
"3028","cloud","77.194264"
"3029","cloud","79.966648"
"3030","cloud","73.071112"
"3031","cloud","76.072185"
"3032","cloud","74.619942"
"3033","cloud","142.896309"
"3034","cloud","76.997169"
"3035","cloud","75.140072"
"3036","cloud","133.995647"
"3037","cloud","72.871496"
"3038","cloud","75.44609"
"3039","cloud","73.214872"
"3040","cloud","79.823026"
"3041","cloud","73.640332"
"3042","cloud","77.838416"
"3043","cloud","79.058361"
"3044","cloud","75.727288"
"3045","cloud","77.566691"
"3046","cloud","75.33506"
"3047","cloud","83.720418"
"3048","cloud","100.909257"
"3049","cloud","74.994979"
"3050","cloud","76.261239"
"3051","cloud","72.853921"
"3052","cloud","95.327263"
"3053","cloud","72.03098"
"3054","cloud","73.355585"
"3055","cloud","78.928609"
"3056","cloud","74.216368"
"3057","cloud","187.152334"
"3058","cloud","72.908505"
"3059","cloud","111.518149"
"3060","cloud","76.0488"
"3061","cloud","76.151924"
"3062","cloud","71.115334"
"3063","cloud","77.391984"
"3064","cloud","76.135695"
"3065","cloud","71.069325"
"3066","cloud","75.395732"
"3067","cloud","75.993617"
"3068","cloud","74.023868"
"3069","cloud","82.103128"
"3070","cloud","75.26547"
"3071","cloud","73.759998"
"3072","cloud","76.762623"
"3073","cloud","76.726788"
"3074","cloud","74.675073"
"3075","cloud","147.362098"
"3076","cloud","73.127268"
"3077","cloud","76.811605"
"3078","cloud","73.800409"
"3079","cloud","84.109983"
"3080","cloud","72.606544"
"3081","cloud","81.958575"
"3082","cloud","76.187229"
"3083","cloud","167.204621"
"3084","cloud","76.978196"
"3085","cloud","84.30444"
"3086","cloud","74.490741"
"3087","cloud","75.923696"
"3088","cloud","74.276036"
"3089","cloud","74.894412"
"3090","cloud","75.439438"
"3091","cloud","157.576521"
"3092","cloud","96.248542"
"3093","cloud","89.269047"
"3094","cloud","80.049689"
"3095","cloud","76.554849"
"3096","cloud","75.32399"
"3097","cloud","74.841603"
"3098","cloud","122.908417"
"3099","cloud","77.736194"
"3100","cloud","131.547893"
"3101","cloud","68.01426"
"3102","cloud","73.805459"
"3103","cloud","76.939729"
"3104","cloud","73.941954"
"3105","cloud","137.691983"
"3106","cloud","72.307344"
"3107","cloud","126.317769"
"3108","cloud","75.390109"
"3109","cloud","73.397148"
"3110","cloud","78.926172"
"3111","cloud","77.063969"
"3112","cloud","73.752516"
"3113","cloud","73.520272"
"3114","cloud","168.656616"
"3115","cloud","183.431722"
"3116","cloud","74.393224"
"3117","cloud","73.895003"
"3118","cloud","72.7314"
"3119","cloud","80.331621"
"3120","cloud","180.168484"
"3121","cloud","70.743081"
"3122","cloud","81.776616"
"3123","cloud","88.111766"
"3124","cloud","76.844507"
"3125","cloud","72.691302"
"3126","cloud","78.020523"
"3127","cloud","76.651386"
"3128","cloud","78.234386"
"3129","cloud","98.063831"
"3130","cloud","78.579284"
"3131","cloud","76.420304"
"3132","cloud","73.042019"
"3133","cloud","70.395185"
"3134","cloud","72.696419"
"3135","cloud","73.198656"
"3136","cloud","71.417232"
"3137","cloud","88.325786"
"3138","cloud","72.872751"
"3139","cloud","75.889574"
"3140","cloud","75.512119"
"3141","cloud","78.005157"
"3142","cloud","76.440481"
"3143","cloud","75.861243"
"3144","cloud","83.114838"
"3145","cloud","165.923688"
"3146","cloud","73.838002"
"3147","cloud","77.032191"
"3148","cloud","76.652826"
"3149","cloud","102.643469"
"3150","cloud","76.464469"
"3151","cloud","76.019488"
"3152","cloud","74.857298"
"3153","cloud","155.009533"
"3154","cloud","110.564094"
"3155","cloud","77.875991"
"3156","cloud","77.98057"
"3157","cloud","77.750238"
"3158","cloud","163.252399"
"3159","cloud","77.612123"
"3160","cloud","101.336882"
"3161","cloud","73.160753"
"3162","cloud","74.306748"
"3163","cloud","76.288115"
"3164","cloud","81.190804"
"3165","cloud","72.827312"
"3166","cloud","149.964402"
"3167","cloud","89.125312"
"3168","cloud","71.965741"
"3169","cloud","74.971067"
"3170","cloud","76.760105"
"3171","cloud","81.336831"
"3172","cloud","78.110048"
"3173","cloud","76.69915"
"3174","cloud","76.98824"
"3175","cloud","73.068216"
"3176","cloud","75.083864"
"3177","cloud","83.494687"
"3178","cloud","76.604818"
"3179","cloud","75.038833"
"3180","cloud","76.701292"
"3181","cloud","82.477841"
"3182","cloud","74.971844"
"3183","cloud","73.840029"
"3184","cloud","78.550227"
"3185","cloud","76.746889"
"3186","cloud","189.911635"
"3187","cloud","74.370675"
"3188","cloud","76.244899"
"3189","cloud","78.163186"
"3190","cloud","120.387898"
"3191","cloud","75.646963"
"3192","cloud","75.158106"
"3193","cloud","361.510567"
"3194","cloud","78.739529"
"3195","cloud","151.882714"
"3196","cloud","73.851683"
"3197","cloud","76.855669"
"3198","cloud","78.243329"
"3199","cloud","128.460651"
"3200","cloud","78.344282"
"3201","cloud","257.195151"
"3202","cloud","70.206013"
"3203","cloud","362.336655"
"3204","cloud","69.888213"
"3205","cloud","69.966964"
"3206","cloud","79.461495"
"3207","cloud","68.664027"
"3208","cloud","71.967731"
"3209","cloud","80.841841"
"3210","cloud","1111.270482"
"3211","cloud","74.402174"
"3212","cloud","72.741982"
"3213","cloud","79.209574"
"3214","cloud","72.30389"
"3215","cloud","70.356215"
"3216","cloud","71.935037"
"3217","cloud","69.222796"
"3218","cloud","77.365788"
"3219","cloud","71.829475"
"3220","cloud","75.626201"
"3221","cloud","70.100656"
"3222","cloud","76.555389"
"3223","cloud","83.565397"
"3224","cloud","79.900289"
"3225","cloud","75.616188"
"3226","cloud","75.262178"
"3227","cloud","69.952933"
"3228","cloud","72.63877"
"3229","cloud","76.571124"
"3230","cloud","70.612197"
"3231","cloud","77.076287"
"3232","cloud","75.866286"
"3233","cloud","72.775545"
"3234","cloud","77.780862"
"3235","cloud","73.586368"
"3236","cloud","88.521973"
"3237","cloud","87.632437"
"3238","cloud","70.356284"
"3239","cloud","69.441221"
"3240","cloud","78.894061"
"3241","cloud","70.396729"
"3242","cloud","85.592085"
"3243","cloud","72.842405"
"3244","cloud","74.32833"
"3245","cloud","79.91825"
"3246","cloud","78.740011"
"3247","cloud","85.717156"
"3248","cloud","75.809543"
"3249","cloud","74.759445"
"3250","cloud","70.565398"
"3251","cloud","72.206672"
"3252","cloud","72.810788"
"3253","cloud","83.785081"
"3254","cloud","80.012479"
"3255","cloud","72.110397"
"3256","cloud","71.047627"
"3257","cloud","76.024813"
"3258","cloud","71.495894"
"3259","cloud","77.92287"
"3260","cloud","87.349529"
"3261","cloud","78.210808"
"3262","cloud","73.504341"
"3263","cloud","79.525305"
"3264","cloud","74.64498"
"3265","cloud","79.413101"
"3266","cloud","79.809315"
"3267","cloud","73.695426"
"3268","cloud","69.29623"
"3269","cloud","87.647624"
"3270","cloud","70.011933"
"3271","cloud","76.676121"
"3272","cloud","77.965028"
"3273","cloud","73.769718"
"3274","cloud","72.279624"
"3275","cloud","88.441259"
"3276","cloud","84.790529"
"3277","cloud","71.632359"
"3278","cloud","72.120215"
"3279","cloud","78.844928"
"3280","cloud","71.041313"
"3281","cloud","78.235025"
"3282","cloud","71.441475"
"3283","cloud","74.666738"
"3284","cloud","78.360697"
"3285","cloud","78.883595"
"3286","cloud","355.229821"
"3287","cloud","79.046563"
"3288","cloud","82.119776"
"3289","cloud","80.054923"
"3290","cloud","74.473329"
"3291","cloud","74.267294"
"3292","cloud","69.459688"
"3293","cloud","73.385819"
"3294","cloud","78.177185"
"3295","cloud","80.372944"
"3296","cloud","75.953555"
"3297","cloud","74.718824"
